type,word1,word2,word3,word4
arm,gripa,dunka,banka,grabba
leg,traska,snubbla,vingla,vackla
arm,klösa,hacka,fånga,knacka
leg,stövla,springa,svaja,skutta
arm,peta,svabba,fila,snärta
arm,sno,greppa,plocka,hiva
leg,fly,pinna,vandra,svassa
leg,vada,trippa,stå,linka
arm,polera,rista,piska,klippa
leg,promenera,ila,vanka,stiga
leg,trampa,jogga,lunka,rusa
arm,linda,nypa,pilla,putta
arm,skura,signera,vika,daska
leg,stappla,glida,kila,stampa
arm,vira,gnugga,torka,rycka
leg,snava,strutta,stega,ränna
arm,klappa,skala,slunga,klicka
leg,tassa,halta,cykla,skejta
arm,rota,bulta,ösa,slipa
leg,gå,ströva,sparka,knäa
leg,ragla,flanera,marschera,löpa
leg,smyga,hoppa,knalla,skrida
arm,repa,norpa,borsta,karva
arm,kasta,skrubba,fläta,skyffla
arm,knycka,hissa,tvätta,slå
leg,kliva,tåga,halka,skynda
