type,word1,word2,word3,word4
arm,klappa,skala,slunga,klicka
arm,knycka,hissa,tvätta,slå
leg,kliva,tåga,halka,skynda
leg,ragla,flanera,marschera,löpa
leg,stappla,glida,kila,stampa
arm,vira,gnugga,torka,rycka
arm,kasta,skrubba,fläta,skyffla
leg,fly,pinna,vandra,svassa
arm,polera,rista,piska,klippa
arm,gripa,dunka,banka,grabba
leg,traska,snubbla,vingla,vackla
leg,vada,trippa,stå,linka
leg,snava,strutta,stega,ränna
arm,klösa,hacka,fånga,knacka
leg,stövla,springa,svaja,skutta
arm,linda,nypa,pilla,putta
arm,peta,svabba,fila,snärta
leg,promenera,ila,vanka,stiga
arm,skura,signera,vika,daska
arm,repa,norpa,borsta,karva
leg,tassa,halta,cykla,skejta
arm,rota,bulta,ösa,slipa
arm,sno,greppa,plocka,hiva
leg,gå,ströva,sparka,knäa
leg,trampa,jogga,lunka,rusa
leg,smyga,hoppa,knalla,skrida
