type,word1,word2,word3,word4
leg,stappla,glida,kila,stampa
arm,repa,norpa,borsta,karva
leg,stövla,springa,svaja,skutta
leg,kliva,tåga,halka,skynda
arm,klösa,hacka,fånga,knacka
arm,polera,rista,piska,klippa
leg,tassa,halta,cykla,skejta
arm,vira,gnugga,torka,rycka
leg,gå,ströva,sparka,knäa
leg,trampa,jogga,lunka,rusa
leg,ragla,flanera,marschera,löpa
arm,klappa,skala,slunga,klicka
arm,peta,svabba,fila,snärta
arm,gripa,dunka,banka,grabba
leg,fly,pinna,vandra,svassa
leg,vada,trippa,stå,linka
arm,rota,bulta,ösa,slipa
leg,smyga,hoppa,knalla,skrida
leg,snava,strutta,stega,ränna
arm,linda,nypa,pilla,putta
arm,sno,greppa,plocka,hiva
leg,promenera,ila,vanka,stiga
leg,traska,snubbla,vingla,vackla
arm,kasta,skrubba,fläta,skyffla
arm,knycka,hissa,tvätta,slå
arm,skura,signera,vika,daska
