type,word1,word2,word3,word4
leg,stappla,glida,kila,stampa
arm,klösa,hacka,fånga,knacka
leg,smyga,hoppa,knalla,skrida
arm,knycka,hissa,tvätta,slå
leg,snava,strutta,stega,ränna
leg,kliva,tåga,halka,skynda
arm,kasta,skrubba,fläta,skyffla
leg,promenera,ila,vanka,stiga
arm,linda,nypa,pilla,putta
leg,vada,trippa,stå,linka
arm,skura,signera,vika,daska
leg,fly,pinna,vandra,svassa
arm,sno,greppa,plocka,hiva
leg,traska,snubbla,vingla,vackla
leg,gå,ströva,sparka,knäa
arm,repa,norpa,borsta,karva
arm,peta,svabba,fila,snärta
leg,tassa,halta,cykla,skejta
arm,gripa,dunka,banka,grabba
arm,rota,bulta,ösa,slipa
leg,trampa,jogga,lunka,rusa
leg,ragla,flanera,marschera,löpa
arm,vira,gnugga,torka,rycka
leg,stövla,springa,svaja,skutta
arm,polera,rista,piska,klippa
arm,klappa,skala,slunga,klicka
