type,word1,word2,word3,word4
arm,skala,signera,hissa,plocka
leg,vandra,stampa,skejta,ströva
leg,jogga,halta,marschera,rusa
leg,promenera,knalla,hoppa,cykla
arm,tvätta,hiva,peta,rista
leg,ila,snubbla,skynda,smyga
leg,fly,tåga,stega,strutta
arm,fläta,kasta,piska,karva
leg,springa,stappla,stövla,svassa
arm,bulta,skyffla,klippa,klösa
arm,klappa,pilla,banka,putta
leg,trampa,traska,skrida,vanka
leg,vada,trippa,vingla,snava
arm,knacka,gnugga,skrubba,skura
arm,repa,rycka,daska,dunka
arm,linda,grabba,klicka,vira
leg,gå,knäa,pinna,linka
arm,hacka,sno,knycka,slipa
arm,svabba,nypa,fila,borsta
arm,vika,gripa,slå,torka
leg,glida,ragla,stå,stiga
arm,ösa,snärta,rota,polera
leg,svaja,vackla,flanera,kila
arm,greppa,slunga,fånga,norpa
leg,löpa,ränna,skutta,sparka
leg,tassa,lunka,kliva,halka
