type,word1,word2,word3,word4
arm,peta,svabba,fila,snärta
leg,vada,trippa,stå,linka
leg,stövla,springa,svaja,skutta
arm,gripa,dunka,banka,grabba
leg,traska,snubbla,vingla,vackla
leg,fly,pinna,vandra,svassa
leg,smyga,hoppa,knalla,skrida
arm,klappa,skala,slunga,klicka
leg,trampa,jogga,lunka,rusa
leg,gå,ströva,sparka,knäa
arm,vira,gnugga,torka,rycka
arm,kasta,skrubba,fläta,skyffla
leg,kliva,tåga,halka,skynda
leg,stappla,glida,kila,stampa
arm,knycka,hissa,tvätta,slå
arm,sno,greppa,plocka,hiva
leg,snava,strutta,stega,ränna
arm,skura,signera,vika,daska
leg,ragla,flanera,marschera,löpa
arm,klösa,hacka,fånga,knacka
arm,rota,bulta,ösa,slipa
leg,promenera,ila,vanka,stiga
arm,polera,rista,piska,klippa
leg,tassa,halta,cykla,skejta
arm,linda,nypa,pilla,putta
arm,repa,norpa,borsta,karva
