type,word1,word2,word3,word4
leg,fly,pinna,vandra,svassa
arm,polera,rista,piska,klippa
leg,vada,trippa,stå,linka
leg,tassa,halta,cykla,skejta
leg,gå,ströva,sparka,knäa
arm,skura,signera,vika,daska
arm,sno,greppa,plocka,hiva
leg,promenera,ila,vanka,stiga
arm,linda,nypa,pilla,putta
leg,trampa,jogga,lunka,rusa
arm,repa,norpa,borsta,karva
leg,ragla,flanera,marschera,löpa
leg,stövla,springa,svaja,skutta
arm,klappa,skala,slunga,klicka
arm,gripa,dunka,banka,grabba
leg,smyga,hoppa,knalla,skrida
arm,rota,bulta,ösa,slipa
arm,kasta,skrubba,fläta,skyffla
leg,traska,snubbla,vingla,vackla
arm,vira,gnugga,torka,rycka
leg,kliva,tåga,halka,skynda
leg,stappla,glida,kila,stampa
arm,knycka,hissa,tvätta,slå
arm,klösa,hacka,fånga,knacka
arm,peta,svabba,fila,snärta
leg,snava,strutta,stega,ränna
