type,word1,word2,word3,word4
leg,gå,knäa,pinna,linka
arm,repa,rycka,daska,dunka
leg,trampa,traska,skrida,vanka
arm,fläta,kasta,piska,karva
leg,löpa,ränna,skutta,sparka
leg,tassa,lunka,kliva,halka
leg,promenera,knalla,hoppa,cykla
arm,greppa,slunga,fånga,norpa
leg,jogga,halta,marschera,rusa
arm,klappa,pilla,banka,putta
leg,vandra,stampa,skejta,ströva
leg,vada,trippa,vingla,snava
leg,ila,snubbla,skynda,smyga
arm,svabba,nypa,fila,borsta
leg,svaja,vackla,flanera,kila
arm,ösa,snärta,rota,polera
arm,vika,gripa,slå,torka
arm,bulta,skyffla,klippa,klösa
leg,springa,stappla,stövla,svassa
arm,linda,grabba,klicka,vira
leg,glida,ragla,stå,stiga
arm,tvätta,hiva,peta,rista
arm,skala,signera,hissa,plocka
leg,fly,tåga,stega,strutta
arm,hacka,sno,knycka,slipa
arm,knacka,gnugga,skrubba,skura
