type,word1,word2,word3,word4
leg,gå,knäa,pinna,linka
leg,trampa,traska,skrida,vanka
leg,glida,ragla,stå,stiga
arm,hacka,sno,knycka,slipa
leg,ila,snubbla,skynda,smyga
arm,bulta,skyffla,klippa,klösa
leg,svaja,vackla,flanera,kila
arm,klappa,pilla,banka,putta
arm,fläta,kasta,piska,karva
arm,knacka,gnugga,skrubba,skura
leg,vandra,stampa,skejta,ströva
leg,jogga,halta,marschera,rusa
arm,tvätta,hiva,peta,rista
leg,vada,trippa,vingla,snava
arm,linda,grabba,klicka,vira
leg,tassa,lunka,kliva,halka
arm,vika,gripa,slå,torka
leg,springa,stappla,stövla,svassa
leg,löpa,ränna,skutta,sparka
arm,repa,rycka,daska,dunka
arm,skala,signera,hissa,plocka
leg,fly,tåga,stega,strutta
arm,greppa,slunga,fånga,norpa
leg,promenera,knalla,hoppa,cykla
arm,svabba,nypa,fila,borsta
arm,ösa,snärta,rota,polera
