type,word1,word2,word3,word4
arm,fläta,kasta,piska,karva
arm,klappa,pilla,banka,putta
leg,trampa,traska,skrida,vanka
leg,tassa,lunka,kliva,halka
arm,bulta,skyffla,klippa,klösa
arm,repa,rycka,daska,dunka
leg,gå,knäa,pinna,linka
arm,greppa,slunga,fånga,norpa
leg,promenera,knalla,hoppa,cykla
leg,svaja,vackla,flanera,kila
arm,hacka,sno,knycka,slipa
arm,tvätta,hiva,peta,rista
arm,linda,grabba,klicka,vira
leg,ila,snubbla,skynda,smyga
leg,glida,ragla,stå,stiga
leg,löpa,ränna,skutta,sparka
arm,knacka,gnugga,skrubba,skura
leg,fly,tåga,stega,strutta
leg,springa,stappla,stövla,svassa
leg,vada,trippa,vingla,snava
arm,svabba,nypa,fila,borsta
leg,jogga,halta,marschera,rusa
arm,vika,gripa,slå,torka
arm,ösa,snärta,rota,polera
arm,skala,signera,hissa,plocka
leg,vandra,stampa,skejta,ströva
