type,word1,word2,word3,word4
arm,rista,kasta,slipa,klicka
arm,pilla,bulta,plocka,klappa
leg,marschera,ränna,stövla,stega
leg,skrida,vackla,hoppa,stiga
arm,vira,fila,signera,gripa
arm,greppa,knycka,skura,linda
arm,skyffla,norpa,tvätta,klippa
leg,vandra,flanera,stappla,vanka
leg,skynda,linka,svassa,kila
arm,polera,gnugga,dunka,skrubba
leg,halka,fly,skejta,snava
leg,traska,pinna,kliva,ströva
arm,putta,daska,rycka,ösa
arm,torka,fläta,snärta,klösa
leg,vingla,knäa,ragla,cykla
leg,trampa,löpa,rusa,gå
arm,slå,sno,repa,fånga
leg,strutta,smyga,trippa,lunka
leg,svaja,ila,stå,vada
arm,skala,vika,slunga,peta
arm,nypa,borsta,karva,svabba
leg,jogga,knalla,stampa,halta
leg,springa,tåga,snubbla,glida
arm,banka,piska,hiva,hacka
leg,skutta,tassa,promenera,sparka
arm,grabba,knacka,hissa,rota
