type,word1,word2,word3,word4
arm,greppa,slunga,fånga,norpa
leg,glida,ragla,stå,stiga
leg,springa,stappla,stövla,svassa
arm,bulta,skyffla,klippa,klösa
arm,repa,rycka,daska,dunka
leg,vandra,stampa,skejta,ströva
arm,ösa,snärta,rota,polera
arm,fläta,kasta,piska,karva
leg,svaja,vackla,flanera,kila
leg,fly,tåga,stega,strutta
arm,vika,gripa,slå,torka
leg,ila,snubbla,skynda,smyga
arm,linda,grabba,klicka,vira
leg,löpa,ränna,skutta,sparka
arm,skala,signera,hissa,plocka
leg,tassa,lunka,kliva,halka
leg,trampa,traska,skrida,vanka
arm,svabba,nypa,fila,borsta
leg,jogga,halta,marschera,rusa
arm,hacka,sno,knycka,slipa
leg,vada,trippa,vingla,snava
arm,tvätta,hiva,peta,rista
arm,klappa,pilla,banka,putta
arm,knacka,gnugga,skrubba,skura
leg,promenera,knalla,hoppa,cykla
leg,gå,knäa,pinna,linka
