type,word1,word2,word3,word4
arm,rista,kasta,slipa,klicka
arm,grabba,knacka,hissa,rota
leg,vandra,flanera,stappla,vanka
arm,pilla,bulta,plocka,klappa
arm,torka,fläta,snärta,klösa
leg,skynda,linka,svassa,kila
arm,putta,daska,rycka,ösa
leg,marschera,ränna,stövla,stega
arm,vira,fila,signera,gripa
leg,svaja,ila,stå,vada
leg,vingla,knäa,ragla,cykla
arm,polera,gnugga,dunka,skrubba
leg,halka,fly,skejta,snava
leg,skutta,tassa,promenera,sparka
arm,greppa,knycka,skura,linda
leg,strutta,smyga,trippa,lunka
arm,banka,piska,hiva,hacka
arm,nypa,borsta,karva,svabba
leg,jogga,knalla,stampa,halta
leg,skrida,vackla,hoppa,stiga
arm,slå,sno,repa,fånga
arm,skala,vika,slunga,peta
arm,skyffla,norpa,tvätta,klippa
leg,traska,pinna,kliva,ströva
leg,springa,tåga,snubbla,glida
leg,trampa,löpa,rusa,gå
