type,word1,word2,word3,word4
leg,skrida,vackla,hoppa,stiga
arm,torka,fläta,snärta,klösa
leg,traska,pinna,kliva,ströva
arm,vira,fila,signera,gripa
leg,skynda,linka,svassa,kila
leg,marschera,ränna,stövla,stega
arm,polera,gnugga,dunka,skrubba
arm,grabba,knacka,hissa,rota
leg,svaja,ila,stå,vada
leg,springa,tåga,snubbla,glida
leg,halka,fly,skejta,snava
arm,skyffla,norpa,tvätta,klippa
arm,slå,sno,repa,fånga
leg,strutta,smyga,trippa,lunka
arm,skala,vika,slunga,peta
arm,greppa,knycka,skura,linda
arm,putta,daska,rycka,ösa
leg,trampa,löpa,rusa,gå
arm,banka,piska,hiva,hacka
leg,vingla,knäa,ragla,cykla
arm,rista,kasta,slipa,klicka
leg,vandra,flanera,stappla,vanka
leg,skutta,tassa,promenera,sparka
arm,nypa,borsta,karva,svabba
leg,jogga,knalla,stampa,halta
arm,pilla,bulta,plocka,klappa
