type,word1,word2,word3,word4
leg,tassa,lunka,kliva,halka
arm,greppa,slunga,fånga,norpa
leg,ila,snubbla,skynda,smyga
leg,promenera,knalla,hoppa,cykla
leg,löpa,ränna,skutta,sparka
arm,tvätta,hiva,peta,rista
leg,trampa,traska,skrida,vanka
leg,fly,tåga,stega,strutta
arm,bulta,skyffla,klippa,klösa
arm,hacka,sno,knycka,slipa
leg,jogga,halta,marschera,rusa
arm,vika,gripa,slå,torka
leg,vada,trippa,vingla,snava
arm,fläta,kasta,piska,karva
arm,knacka,gnugga,skrubba,skura
arm,klappa,pilla,banka,putta
leg,svaja,vackla,flanera,kila
arm,repa,rycka,daska,dunka
leg,springa,stappla,stövla,svassa
arm,skala,signera,hissa,plocka
arm,svabba,nypa,fila,borsta
arm,linda,grabba,klicka,vira
leg,vandra,stampa,skejta,ströva
arm,ösa,snärta,rota,polera
leg,glida,ragla,stå,stiga
leg,gå,knäa,pinna,linka
