type,word1,word2,word3,word4
arm,banka,piska,hiva,hacka
leg,halka,fly,skejta,snava
arm,grabba,knacka,hissa,rota
leg,marschera,ränna,stövla,stega
arm,skyffla,norpa,tvätta,klippa
arm,rista,kasta,slipa,klicka
arm,polera,gnugga,dunka,skrubba
leg,traska,pinna,kliva,ströva
arm,skala,vika,slunga,peta
leg,trampa,löpa,rusa,gå
arm,nypa,borsta,karva,svabba
leg,skrida,vackla,hoppa,stiga
leg,skynda,linka,svassa,kila
arm,greppa,knycka,skura,linda
leg,jogga,knalla,stampa,halta
arm,pilla,bulta,plocka,klappa
arm,putta,daska,rycka,ösa
arm,vira,fila,signera,gripa
leg,skutta,tassa,promenera,sparka
arm,torka,fläta,snärta,klösa
leg,svaja,ila,stå,vada
leg,springa,tåga,snubbla,glida
arm,slå,sno,repa,fånga
leg,strutta,smyga,trippa,lunka
leg,vandra,flanera,stappla,vanka
leg,vingla,knäa,ragla,cykla
