type,word1,word2,word3,word4
arm,knycka,hissa,tvätta,slå
leg,fly,pinna,vandra,svassa
leg,gå,ströva,sparka,knäa
leg,smyga,hoppa,knalla,skrida
arm,rota,bulta,ösa,slipa
leg,promenera,ila,vanka,stiga
arm,skura,signera,vika,daska
leg,vada,trippa,stå,linka
arm,klappa,skala,slunga,klicka
leg,tassa,halta,cykla,skejta
arm,vira,gnugga,torka,rycka
arm,peta,svabba,fila,snärta
leg,stappla,glida,kila,stampa
leg,stövla,springa,svaja,skutta
leg,snava,strutta,stega,ränna
arm,klösa,hacka,fånga,knacka
arm,repa,norpa,borsta,karva
leg,traska,snubbla,vingla,vackla
arm,linda,nypa,pilla,putta
arm,gripa,dunka,banka,grabba
arm,polera,rista,piska,klippa
leg,trampa,jogga,lunka,rusa
leg,ragla,flanera,marschera,löpa
arm,kasta,skrubba,fläta,skyffla
arm,sno,greppa,plocka,hiva
leg,kliva,tåga,halka,skynda
