type,word1,word2,word3,word4
leg,stövla,springa,svaja,skutta
arm,klösa,hacka,fånga,knacka
leg,ragla,flanera,marschera,löpa
arm,skura,signera,vika,daska
leg,smyga,hoppa,knalla,skrida
arm,polera,rista,piska,klippa
leg,snava,strutta,stega,ränna
arm,sno,greppa,plocka,hiva
leg,fly,pinna,vandra,svassa
leg,traska,snubbla,vingla,vackla
arm,peta,svabba,fila,snärta
arm,linda,nypa,pilla,putta
leg,vada,trippa,stå,linka
leg,trampa,jogga,lunka,rusa
leg,promenera,ila,vanka,stiga
arm,gripa,dunka,banka,grabba
leg,tassa,halta,cykla,skejta
arm,vira,gnugga,torka,rycka
arm,kasta,skrubba,fläta,skyffla
leg,gå,ströva,sparka,knäa
arm,repa,norpa,borsta,karva
leg,kliva,tåga,halka,skynda
leg,stappla,glida,kila,stampa
arm,klappa,skala,slunga,klicka
arm,knycka,hissa,tvätta,slå
arm,rota,bulta,ösa,slipa
