type,word1,word2,word3,word4
leg,promenera,knalla,hoppa,cykla
leg,tassa,lunka,kliva,halka
arm,hacka,sno,knycka,slipa
leg,svaja,vackla,flanera,kila
arm,vika,gripa,slå,torka
leg,fly,tåga,stega,strutta
arm,ösa,snärta,rota,polera
arm,tvätta,hiva,peta,rista
leg,vada,trippa,vingla,snava
arm,linda,grabba,klicka,vira
arm,repa,rycka,daska,dunka
leg,gå,knäa,pinna,linka
leg,löpa,ränna,skutta,sparka
arm,bulta,skyffla,klippa,klösa
arm,svabba,nypa,fila,borsta
arm,knacka,gnugga,skrubba,skura
leg,ila,snubbla,skynda,smyga
leg,glida,ragla,stå,stiga
leg,springa,stappla,stövla,svassa
arm,fläta,kasta,piska,karva
leg,trampa,traska,skrida,vanka
arm,klappa,pilla,banka,putta
leg,vandra,stampa,skejta,ströva
arm,greppa,slunga,fånga,norpa
leg,jogga,halta,marschera,rusa
arm,skala,signera,hissa,plocka
