type,word1,word2,word3,word4
leg,glida,ragla,stå,stiga
arm,linda,grabba,klicka,vira
arm,bulta,skyffla,klippa,klösa
arm,repa,rycka,daska,dunka
leg,springa,stappla,stövla,svassa
leg,vada,trippa,vingla,snava
leg,gå,knäa,pinna,linka
arm,skala,signera,hissa,plocka
arm,ösa,snärta,rota,polera
leg,vandra,stampa,skejta,ströva
leg,ila,snubbla,skynda,smyga
arm,greppa,slunga,fånga,norpa
arm,tvätta,hiva,peta,rista
arm,klappa,pilla,banka,putta
leg,löpa,ränna,skutta,sparka
leg,tassa,lunka,kliva,halka
leg,trampa,traska,skrida,vanka
arm,knacka,gnugga,skrubba,skura
leg,fly,tåga,stega,strutta
arm,hacka,sno,knycka,slipa
leg,svaja,vackla,flanera,kila
arm,svabba,nypa,fila,borsta
leg,promenera,knalla,hoppa,cykla
arm,fläta,kasta,piska,karva
leg,jogga,halta,marschera,rusa
arm,vika,gripa,slå,torka
