type,word1,word2,word3,word4
leg,traska,snubbla,vingla,vackla
arm,klappa,skala,slunga,klicka
arm,vira,gnugga,torka,rycka
leg,ragla,flanera,marschera,löpa
leg,tassa,halta,cykla,skejta
arm,gripa,dunka,banka,grabba
arm,sno,greppa,plocka,hiva
leg,promenera,ila,vanka,stiga
leg,trampa,jogga,lunka,rusa
arm,rota,bulta,ösa,slipa
leg,vada,trippa,stå,linka
arm,linda,nypa,pilla,putta
leg,stappla,glida,kila,stampa
leg,fly,pinna,vandra,svassa
leg,kliva,tåga,halka,skynda
arm,klösa,hacka,fånga,knacka
arm,skura,signera,vika,daska
arm,kasta,skrubba,fläta,skyffla
leg,smyga,hoppa,knalla,skrida
arm,peta,svabba,fila,snärta
arm,knycka,hissa,tvätta,slå
arm,repa,norpa,borsta,karva
leg,gå,ströva,sparka,knäa
leg,stövla,springa,svaja,skutta
arm,polera,rista,piska,klippa
leg,snava,strutta,stega,ränna
