type,word1,word2,word3,word4
arm,vika,gripa,slå,torka
arm,skala,signera,hissa,plocka
leg,glida,ragla,stå,stiga
leg,vandra,stampa,skejta,ströva
leg,tassa,lunka,kliva,halka
arm,svabba,nypa,fila,borsta
arm,hacka,sno,knycka,slipa
leg,löpa,ränna,skutta,sparka
arm,klappa,pilla,banka,putta
leg,promenera,knalla,hoppa,cykla
arm,fläta,kasta,piska,karva
arm,ösa,snärta,rota,polera
leg,gå,knäa,pinna,linka
leg,vada,trippa,vingla,snava
leg,svaja,vackla,flanera,kila
arm,bulta,skyffla,klippa,klösa
leg,jogga,halta,marschera,rusa
leg,ila,snubbla,skynda,smyga
arm,tvätta,hiva,peta,rista
leg,fly,tåga,stega,strutta
arm,greppa,slunga,fånga,norpa
arm,linda,grabba,klicka,vira
leg,springa,stappla,stövla,svassa
leg,trampa,traska,skrida,vanka
arm,knacka,gnugga,skrubba,skura
arm,repa,rycka,daska,dunka
