type,word1,word2,word3,word4
leg,jogga,halta,marschera,rusa
arm,ösa,snärta,rota,polera
leg,tassa,lunka,kliva,halka
leg,gå,knäa,pinna,linka
arm,bulta,skyffla,klippa,klösa
leg,löpa,ränna,skutta,sparka
leg,fly,tåga,stega,strutta
arm,vika,gripa,slå,torka
arm,svabba,nypa,fila,borsta
arm,knacka,gnugga,skrubba,skura
leg,vada,trippa,vingla,snava
leg,vandra,stampa,skejta,ströva
arm,repa,rycka,daska,dunka
arm,fläta,kasta,piska,karva
leg,promenera,knalla,hoppa,cykla
arm,tvätta,hiva,peta,rista
arm,klappa,pilla,banka,putta
leg,svaja,vackla,flanera,kila
arm,greppa,slunga,fånga,norpa
leg,trampa,traska,skrida,vanka
arm,hacka,sno,knycka,slipa
arm,skala,signera,hissa,plocka
leg,springa,stappla,stövla,svassa
leg,glida,ragla,stå,stiga
leg,ila,snubbla,skynda,smyga
arm,linda,grabba,klicka,vira
