type,word1,word2,word3,word4
arm,linda,nypa,pilla,putta
leg,fly,pinna,vandra,svassa
leg,smyga,hoppa,knalla,skrida
arm,kasta,skrubba,fläta,skyffla
arm,repa,norpa,borsta,karva
leg,promenera,ila,vanka,stiga
arm,klappa,skala,slunga,klicka
leg,ragla,flanera,marschera,löpa
leg,gå,ströva,sparka,knäa
arm,knycka,hissa,tvätta,slå
leg,traska,snubbla,vingla,vackla
arm,rota,bulta,ösa,slipa
arm,skura,signera,vika,daska
arm,vira,gnugga,torka,rycka
leg,stappla,glida,kila,stampa
leg,vada,trippa,stå,linka
leg,tassa,halta,cykla,skejta
arm,gripa,dunka,banka,grabba
leg,stövla,springa,svaja,skutta
arm,polera,rista,piska,klippa
leg,kliva,tåga,halka,skynda
leg,snava,strutta,stega,ränna
arm,klösa,hacka,fånga,knacka
arm,sno,greppa,plocka,hiva
arm,peta,svabba,fila,snärta
leg,trampa,jogga,lunka,rusa
