type,word1,word2,word3,word4
leg,stövla,springa,svaja,skutta
arm,klösa,hacka,fånga,knacka
arm,peta,svabba,fila,snärta
leg,tassa,halta,cykla,skejta
leg,ragla,flanera,marschera,löpa
leg,promenera,ila,vanka,stiga
arm,polera,rista,piska,klippa
arm,sno,greppa,plocka,hiva
leg,snava,strutta,stega,ränna
leg,vada,trippa,stå,linka
arm,gripa,dunka,banka,grabba
leg,traska,snubbla,vingla,vackla
leg,gå,ströva,sparka,knäa
leg,stappla,glida,kila,stampa
arm,vira,gnugga,torka,rycka
arm,linda,nypa,pilla,putta
leg,kliva,tåga,halka,skynda
arm,kasta,skrubba,fläta,skyffla
arm,knycka,hissa,tvätta,slå
leg,fly,pinna,vandra,svassa
arm,rota,bulta,ösa,slipa
leg,smyga,hoppa,knalla,skrida
arm,repa,norpa,borsta,karva
arm,skura,signera,vika,daska
arm,klappa,skala,slunga,klicka
leg,trampa,jogga,lunka,rusa
