type,word1,word2,word3,word4
arm,svabba,nypa,fila,borsta
leg,tassa,lunka,kliva,halka
arm,tvätta,hiva,peta,rista
arm,hacka,sno,knycka,slipa
leg,vada,trippa,vingla,snava
leg,fly,tåga,stega,strutta
arm,bulta,skyffla,klippa,klösa
leg,glida,ragla,stå,stiga
leg,promenera,knalla,hoppa,cykla
arm,fläta,kasta,piska,karva
leg,löpa,ränna,skutta,sparka
leg,ila,snubbla,skynda,smyga
leg,vandra,stampa,skejta,ströva
arm,repa,rycka,daska,dunka
arm,skala,signera,hissa,plocka
leg,springa,stappla,stövla,svassa
leg,trampa,traska,skrida,vanka
arm,linda,grabba,klicka,vira
arm,klappa,pilla,banka,putta
arm,vika,gripa,slå,torka
leg,svaja,vackla,flanera,kila
arm,knacka,gnugga,skrubba,skura
leg,gå,knäa,pinna,linka
arm,ösa,snärta,rota,polera
leg,jogga,halta,marschera,rusa
arm,greppa,slunga,fånga,norpa
