type,word1,word2,word3,word4
arm,hacka,sno,knycka,slipa
leg,vandra,stampa,skejta,ströva
leg,jogga,halta,marschera,rusa
leg,trampa,traska,skrida,vanka
arm,greppa,slunga,fånga,norpa
leg,vada,trippa,vingla,snava
arm,klappa,pilla,banka,putta
leg,svaja,vackla,flanera,kila
leg,löpa,ränna,skutta,sparka
arm,skala,signera,hissa,plocka
arm,vika,gripa,slå,torka
leg,gå,knäa,pinna,linka
leg,springa,stappla,stövla,svassa
leg,fly,tåga,stega,strutta
arm,bulta,skyffla,klippa,klösa
leg,ila,snubbla,skynda,smyga
arm,knacka,gnugga,skrubba,skura
arm,svabba,nypa,fila,borsta
leg,promenera,knalla,hoppa,cykla
arm,ösa,snärta,rota,polera
leg,glida,ragla,stå,stiga
arm,tvätta,hiva,peta,rista
arm,fläta,kasta,piska,karva
leg,tassa,lunka,kliva,halka
arm,linda,grabba,klicka,vira
arm,repa,rycka,daska,dunka
