type,word1,word2,word3,word4
leg,löpa,ränna,skutta,sparka
arm,svabba,nypa,fila,borsta
leg,springa,stappla,stövla,svassa
arm,bulta,skyffla,klippa,klösa
arm,knacka,gnugga,skrubba,skura
arm,linda,grabba,klicka,vira
leg,glida,ragla,stå,stiga
arm,skala,signera,hissa,plocka
leg,ila,snubbla,skynda,smyga
arm,greppa,slunga,fånga,norpa
arm,vika,gripa,slå,torka
leg,gå,knäa,pinna,linka
leg,vandra,stampa,skejta,ströva
arm,repa,rycka,daska,dunka
leg,trampa,traska,skrida,vanka
leg,jogga,halta,marschera,rusa
arm,tvätta,hiva,peta,rista
arm,ösa,snärta,rota,polera
leg,fly,tåga,stega,strutta
arm,fläta,kasta,piska,karva
leg,svaja,vackla,flanera,kila
arm,hacka,sno,knycka,slipa
leg,tassa,lunka,kliva,halka
arm,klappa,pilla,banka,putta
leg,promenera,knalla,hoppa,cykla
leg,vada,trippa,vingla,snava
