type,word1,word2,word3,word4
leg,gå,ströva,sparka,knäa
arm,rota,bulta,ösa,slipa
leg,tassa,halta,cykla,skejta
arm,sno,greppa,plocka,hiva
leg,smyga,hoppa,knalla,skrida
leg,fly,pinna,vandra,svassa
leg,traska,snubbla,vingla,vackla
arm,vira,gnugga,torka,rycka
leg,ragla,flanera,marschera,löpa
arm,linda,nypa,pilla,putta
arm,repa,norpa,borsta,karva
arm,knycka,hissa,tvätta,slå
leg,promenera,ila,vanka,stiga
arm,polera,rista,piska,klippa
arm,skura,signera,vika,daska
leg,stövla,springa,svaja,skutta
arm,kasta,skrubba,fläta,skyffla
arm,gripa,dunka,banka,grabba
arm,peta,svabba,fila,snärta
leg,vada,trippa,stå,linka
leg,trampa,jogga,lunka,rusa
leg,kliva,tåga,halka,skynda
arm,klösa,hacka,fånga,knacka
arm,klappa,skala,slunga,klicka
leg,snava,strutta,stega,ränna
leg,stappla,glida,kila,stampa
