type,word1,word2,word3,word4
leg,jogga,halta,marschera,rusa
arm,hacka,sno,knycka,slipa
leg,vada,trippa,vingla,snava
arm,greppa,slunga,fånga,norpa
arm,vika,gripa,slå,torka
arm,skala,signera,hissa,plocka
leg,svaja,vackla,flanera,kila
arm,knacka,gnugga,skrubba,skura
leg,springa,stappla,stövla,svassa
arm,klappa,pilla,banka,putta
leg,ila,snubbla,skynda,smyga
leg,fly,tåga,stega,strutta
leg,vandra,stampa,skejta,ströva
arm,ösa,snärta,rota,polera
arm,linda,grabba,klicka,vira
leg,glida,ragla,stå,stiga
leg,löpa,ränna,skutta,sparka
arm,repa,rycka,daska,dunka
leg,promenera,knalla,hoppa,cykla
arm,fläta,kasta,piska,karva
leg,gå,knäa,pinna,linka
leg,tassa,lunka,kliva,halka
arm,bulta,skyffla,klippa,klösa
arm,svabba,nypa,fila,borsta
leg,trampa,traska,skrida,vanka
arm,tvätta,hiva,peta,rista
