type,word1,word2,word3,word4
arm,pilla,bulta,plocka,klappa
arm,grabba,knacka,hissa,rota
leg,traska,pinna,kliva,ströva
arm,torka,fläta,snärta,klösa
leg,vingla,knäa,ragla,cykla
leg,skynda,linka,svassa,kila
leg,strutta,smyga,trippa,lunka
arm,putta,daska,rycka,ösa
arm,greppa,knycka,skura,linda
arm,skala,vika,slunga,peta
leg,halka,fly,skejta,snava
leg,trampa,löpa,rusa,gå
leg,skrida,vackla,hoppa,stiga
arm,rista,kasta,slipa,klicka
leg,skutta,tassa,promenera,sparka
arm,nypa,borsta,karva,svabba
arm,slå,sno,repa,fånga
arm,vira,fila,signera,gripa
leg,svaja,ila,stå,vada
arm,skyffla,norpa,tvätta,klippa
leg,springa,tåga,snubbla,glida
arm,polera,gnugga,dunka,skrubba
leg,jogga,knalla,stampa,halta
arm,banka,piska,hiva,hacka
leg,vandra,flanera,stappla,vanka
leg,marschera,ränna,stövla,stega
