type,word1,word2,word3,word4
arm,knacka,gnugga,skrubba,skura
arm,bulta,skyffla,klippa,klösa
arm,tvätta,hiva,peta,rista
leg,vada,trippa,vingla,snava
arm,svabba,nypa,fila,borsta
leg,jogga,halta,marschera,rusa
leg,svaja,vackla,flanera,kila
arm,ösa,snärta,rota,polera
leg,tassa,lunka,kliva,halka
arm,vika,gripa,slå,torka
leg,gå,knäa,pinna,linka
leg,glida,ragla,stå,stiga
arm,fläta,kasta,piska,karva
arm,klappa,pilla,banka,putta
arm,hacka,sno,knycka,slipa
leg,trampa,traska,skrida,vanka
leg,löpa,ränna,skutta,sparka
arm,greppa,slunga,fånga,norpa
arm,linda,grabba,klicka,vira
leg,promenera,knalla,hoppa,cykla
leg,springa,stappla,stövla,svassa
arm,skala,signera,hissa,plocka
leg,fly,tåga,stega,strutta
leg,ila,snubbla,skynda,smyga
arm,repa,rycka,daska,dunka
leg,vandra,stampa,skejta,ströva
