type,word1,word2,word3,word4
leg,vada,trippa,vingla,snava
leg,fly,tåga,stega,strutta
arm,hacka,sno,knycka,slipa
arm,klappa,pilla,banka,putta
arm,tvätta,hiva,peta,rista
leg,springa,stappla,stövla,svassa
arm,bulta,skyffla,klippa,klösa
arm,knacka,gnugga,skrubba,skura
arm,linda,grabba,klicka,vira
leg,tassa,lunka,kliva,halka
arm,repa,rycka,daska,dunka
leg,svaja,vackla,flanera,kila
arm,ösa,snärta,rota,polera
leg,glida,ragla,stå,stiga
leg,trampa,traska,skrida,vanka
arm,fläta,kasta,piska,karva
leg,ila,snubbla,skynda,smyga
arm,svabba,nypa,fila,borsta
leg,promenera,knalla,hoppa,cykla
arm,skala,signera,hissa,plocka
arm,greppa,slunga,fånga,norpa
leg,gå,knäa,pinna,linka
arm,vika,gripa,slå,torka
leg,jogga,halta,marschera,rusa
leg,löpa,ränna,skutta,sparka
leg,vandra,stampa,skejta,ströva
