type,word1,word2,word3,word4
leg,promenera,ila,vanka,stiga
arm,repa,norpa,borsta,karva
leg,tassa,halta,cykla,skejta
arm,linda,nypa,pilla,putta
leg,traska,snubbla,vingla,vackla
leg,vada,trippa,stå,linka
arm,peta,svabba,fila,snärta
arm,polera,rista,piska,klippa
leg,trampa,jogga,lunka,rusa
leg,fly,pinna,vandra,svassa
leg,gå,ströva,sparka,knäa
arm,skura,signera,vika,daska
arm,klappa,skala,slunga,klicka
leg,stövla,springa,svaja,skutta
leg,snava,strutta,stega,ränna
arm,gripa,dunka,banka,grabba
arm,knycka,hissa,tvätta,slå
arm,vira,gnugga,torka,rycka
leg,stappla,glida,kila,stampa
leg,smyga,hoppa,knalla,skrida
arm,rota,bulta,ösa,slipa
arm,sno,greppa,plocka,hiva
arm,klösa,hacka,fånga,knacka
leg,ragla,flanera,marschera,löpa
arm,kasta,skrubba,fläta,skyffla
leg,kliva,tåga,halka,skynda
