type,word1,word2,word3,word4
arm,skala,vika,slunga,peta
arm,torka,fläta,snärta,klösa
leg,skutta,tassa,promenera,sparka
leg,strutta,smyga,trippa,lunka
arm,pilla,bulta,plocka,klappa
leg,vandra,flanera,stappla,vanka
leg,svaja,ila,stå,vada
arm,polera,gnugga,dunka,skrubba
arm,rista,kasta,slipa,klicka
arm,grabba,knacka,hissa,rota
leg,trampa,löpa,rusa,gå
leg,skrida,vackla,hoppa,stiga
leg,springa,tåga,snubbla,glida
arm,vira,fila,signera,gripa
leg,marschera,ränna,stövla,stega
arm,greppa,knycka,skura,linda
arm,putta,daska,rycka,ösa
leg,traska,pinna,kliva,ströva
leg,halka,fly,skejta,snava
leg,vingla,knäa,ragla,cykla
arm,skyffla,norpa,tvätta,klippa
arm,nypa,borsta,karva,svabba
arm,slå,sno,repa,fånga
leg,skynda,linka,svassa,kila
arm,banka,piska,hiva,hacka
leg,jogga,knalla,stampa,halta
