type,word1,word2,word3,word4
arm,skala,signera,hissa,plocka
leg,vada,trippa,vingla,snava
arm,fläta,kasta,piska,karva
arm,bulta,skyffla,klippa,klösa
leg,trampa,traska,skrida,vanka
arm,knacka,gnugga,skrubba,skura
arm,linda,grabba,klicka,vira
leg,svaja,vackla,flanera,kila
leg,ila,snubbla,skynda,smyga
leg,promenera,knalla,hoppa,cykla
arm,repa,rycka,daska,dunka
arm,greppa,slunga,fånga,norpa
leg,springa,stappla,stövla,svassa
arm,hacka,sno,knycka,slipa
leg,fly,tåga,stega,strutta
arm,ösa,snärta,rota,polera
leg,löpa,ränna,skutta,sparka
leg,glida,ragla,stå,stiga
arm,svabba,nypa,fila,borsta
arm,klappa,pilla,banka,putta
leg,gå,knäa,pinna,linka
leg,vandra,stampa,skejta,ströva
arm,tvätta,hiva,peta,rista
arm,vika,gripa,slå,torka
leg,tassa,lunka,kliva,halka
leg,jogga,halta,marschera,rusa
