type,word1,word2,word3,word4
arm,pilla,bulta,plocka,klappa
leg,springa,tåga,snubbla,glida
leg,strutta,smyga,trippa,lunka
arm,putta,daska,rycka,ösa
leg,trampa,löpa,rusa,gå
leg,marschera,ränna,stövla,stega
arm,nypa,borsta,karva,svabba
leg,vandra,flanera,stappla,vanka
arm,banka,piska,hiva,hacka
arm,slå,sno,repa,fånga
arm,grabba,knacka,hissa,rota
leg,vingla,knäa,ragla,cykla
leg,skutta,tassa,promenera,sparka
arm,skyffla,norpa,tvätta,klippa
leg,jogga,knalla,stampa,halta
arm,greppa,knycka,skura,linda
leg,skynda,linka,svassa,kila
arm,polera,gnugga,dunka,skrubba
arm,torka,fläta,snärta,klösa
leg,skrida,vackla,hoppa,stiga
leg,svaja,ila,stå,vada
arm,rista,kasta,slipa,klicka
arm,skala,vika,slunga,peta
arm,vira,fila,signera,gripa
leg,halka,fly,skejta,snava
leg,traska,pinna,kliva,ströva
