type,word1,word2,word3,word4
leg,traska,pinna,kliva,ströva
arm,nypa,borsta,karva,svabba
arm,rista,kasta,slipa,klicka
arm,greppa,knycka,skura,linda
leg,skynda,linka,svassa,kila
leg,trampa,löpa,rusa,gå
arm,skala,vika,slunga,peta
leg,vingla,knäa,ragla,cykla
leg,halka,fly,skejta,snava
leg,marschera,ränna,stövla,stega
arm,slå,sno,repa,fånga
leg,jogga,knalla,stampa,halta
arm,vira,fila,signera,gripa
arm,skyffla,norpa,tvätta,klippa
leg,strutta,smyga,trippa,lunka
arm,grabba,knacka,hissa,rota
leg,skutta,tassa,promenera,sparka
leg,svaja,ila,stå,vada
arm,torka,fläta,snärta,klösa
arm,putta,daska,rycka,ösa
leg,springa,tåga,snubbla,glida
arm,polera,gnugga,dunka,skrubba
arm,banka,piska,hiva,hacka
leg,vandra,flanera,stappla,vanka
arm,pilla,bulta,plocka,klappa
leg,skrida,vackla,hoppa,stiga
