type,word1,word2,word3,word4
arm,greppa,slunga,fånga,norpa
arm,repa,rycka,daska,dunka
leg,springa,stappla,stövla,svassa
arm,fläta,kasta,piska,karva
arm,svabba,nypa,fila,borsta
leg,löpa,ränna,skutta,sparka
arm,skala,signera,hissa,plocka
leg,jogga,halta,marschera,rusa
leg,promenera,knalla,hoppa,cykla
arm,hacka,sno,knycka,slipa
arm,ösa,snärta,rota,polera
arm,linda,grabba,klicka,vira
leg,ila,snubbla,skynda,smyga
arm,knacka,gnugga,skrubba,skura
leg,glida,ragla,stå,stiga
arm,vika,gripa,slå,torka
leg,tassa,lunka,kliva,halka
leg,gå,knäa,pinna,linka
leg,vada,trippa,vingla,snava
arm,tvätta,hiva,peta,rista
leg,fly,tåga,stega,strutta
leg,trampa,traska,skrida,vanka
arm,klappa,pilla,banka,putta
arm,bulta,skyffla,klippa,klösa
leg,vandra,stampa,skejta,ströva
leg,svaja,vackla,flanera,kila
