type,word1,word2,word3,word4
arm,sno,greppa,plocka,hiva
arm,linda,nypa,pilla,putta
arm,vira,gnugga,torka,rycka
leg,traska,snubbla,vingla,vackla
arm,knycka,hissa,tvätta,slå
arm,klappa,skala,slunga,klicka
leg,trampa,jogga,lunka,rusa
leg,stövla,springa,svaja,skutta
arm,peta,svabba,fila,snärta
arm,skura,signera,vika,daska
arm,klösa,hacka,fånga,knacka
leg,promenera,ila,vanka,stiga
leg,smyga,hoppa,knalla,skrida
arm,rota,bulta,ösa,slipa
leg,kliva,tåga,halka,skynda
leg,vada,trippa,stå,linka
arm,gripa,dunka,banka,grabba
leg,ragla,flanera,marschera,löpa
arm,kasta,skrubba,fläta,skyffla
leg,snava,strutta,stega,ränna
leg,gå,ströva,sparka,knäa
leg,tassa,halta,cykla,skejta
arm,repa,norpa,borsta,karva
leg,stappla,glida,kila,stampa
arm,polera,rista,piska,klippa
leg,fly,pinna,vandra,svassa
