type,word1,word2,word3,word4
arm,torka,fläta,snärta,klösa
arm,pilla,bulta,plocka,klappa
leg,traska,pinna,kliva,ströva
arm,putta,daska,rycka,ösa
arm,nypa,borsta,karva,svabba
leg,halka,fly,skejta,snava
leg,strutta,smyga,trippa,lunka
arm,skala,vika,slunga,peta
leg,trampa,löpa,rusa,gå
leg,vingla,knäa,ragla,cykla
leg,skrida,vackla,hoppa,stiga
arm,grabba,knacka,hissa,rota
arm,skyffla,norpa,tvätta,klippa
leg,marschera,ränna,stövla,stega
arm,rista,kasta,slipa,klicka
arm,greppa,knycka,skura,linda
leg,skynda,linka,svassa,kila
leg,jogga,knalla,stampa,halta
leg,vandra,flanera,stappla,vanka
arm,banka,piska,hiva,hacka
arm,slå,sno,repa,fånga
leg,skutta,tassa,promenera,sparka
arm,vira,fila,signera,gripa
leg,svaja,ila,stå,vada
arm,polera,gnugga,dunka,skrubba
leg,springa,tåga,snubbla,glida
