type,word1,word2,word3,word4
leg,fly,pinna,vandra,svassa
leg,trampa,jogga,lunka,rusa
arm,kasta,skrubba,fläta,skyffla
arm,vira,gnugga,torka,rycka
leg,stappla,glida,kila,stampa
leg,ragla,flanera,marschera,löpa
arm,klappa,skala,slunga,klicka
arm,repa,norpa,borsta,karva
arm,polera,rista,piska,klippa
leg,vada,trippa,stå,linka
leg,traska,snubbla,vingla,vackla
leg,promenera,ila,vanka,stiga
arm,knycka,hissa,tvätta,slå
leg,gå,ströva,sparka,knäa
arm,gripa,dunka,banka,grabba
leg,stövla,springa,svaja,skutta
arm,sno,greppa,plocka,hiva
arm,klösa,hacka,fånga,knacka
arm,peta,svabba,fila,snärta
leg,snava,strutta,stega,ränna
leg,smyga,hoppa,knalla,skrida
arm,skura,signera,vika,daska
leg,tassa,halta,cykla,skejta
leg,kliva,tåga,halka,skynda
arm,rota,bulta,ösa,slipa
arm,linda,nypa,pilla,putta
