type,word1,word2,word3,word4
leg,fly,pinna,vandra,svassa
arm,peta,svabba,fila,snärta
leg,stövla,springa,svaja,skutta
arm,gripa,dunka,banka,grabba
leg,tassa,halta,cykla,skejta
arm,klösa,hacka,fånga,knacka
leg,vada,trippa,stå,linka
arm,vira,gnugga,torka,rycka
leg,trampa,jogga,lunka,rusa
arm,klappa,skala,slunga,klicka
leg,gå,ströva,sparka,knäa
arm,repa,norpa,borsta,karva
arm,polera,rista,piska,klippa
leg,stappla,glida,kila,stampa
leg,promenera,ila,vanka,stiga
arm,kasta,skrubba,fläta,skyffla
leg,kliva,tåga,halka,skynda
arm,rota,bulta,ösa,slipa
arm,knycka,hissa,tvätta,slå
leg,snava,strutta,stega,ränna
leg,traska,snubbla,vingla,vackla
arm,linda,nypa,pilla,putta
arm,skura,signera,vika,daska
leg,smyga,hoppa,knalla,skrida
leg,ragla,flanera,marschera,löpa
arm,sno,greppa,plocka,hiva
