type,word1,word2,word3,word4
arm,peta,svabba,fila,snärta
leg,traska,snubbla,vingla,vackla
leg,kliva,tåga,halka,skynda
arm,repa,norpa,borsta,karva
arm,kasta,skrubba,fläta,skyffla
leg,promenera,ila,vanka,stiga
arm,skura,signera,vika,daska
arm,klösa,hacka,fånga,knacka
leg,gå,ströva,sparka,knäa
arm,vira,gnugga,torka,rycka
leg,fly,pinna,vandra,svassa
arm,gripa,dunka,banka,grabba
arm,sno,greppa,plocka,hiva
arm,rota,bulta,ösa,slipa
leg,vada,trippa,stå,linka
leg,trampa,jogga,lunka,rusa
leg,smyga,hoppa,knalla,skrida
arm,polera,rista,piska,klippa
leg,stövla,springa,svaja,skutta
leg,tassa,halta,cykla,skejta
arm,linda,nypa,pilla,putta
arm,knycka,hissa,tvätta,slå
leg,stappla,glida,kila,stampa
arm,klappa,skala,slunga,klicka
leg,snava,strutta,stega,ränna
leg,ragla,flanera,marschera,löpa
