type,word1,word2,word3,word4
arm,polera,gnugga,dunka,skrubba
arm,greppa,knycka,skura,linda
leg,strutta,smyga,trippa,lunka
leg,halka,fly,skejta,snava
leg,svaja,ila,stå,vada
arm,skyffla,norpa,tvätta,klippa
arm,torka,fläta,snärta,klösa
leg,trampa,löpa,rusa,gå
arm,putta,daska,rycka,ösa
arm,pilla,bulta,plocka,klappa
leg,springa,tåga,snubbla,glida
arm,grabba,knacka,hissa,rota
leg,skynda,linka,svassa,kila
leg,skutta,tassa,promenera,sparka
arm,nypa,borsta,karva,svabba
leg,vandra,flanera,stappla,vanka
leg,skrida,vackla,hoppa,stiga
leg,jogga,knalla,stampa,halta
arm,rista,kasta,slipa,klicka
arm,skala,vika,slunga,peta
arm,banka,piska,hiva,hacka
leg,vingla,knäa,ragla,cykla
arm,slå,sno,repa,fånga
arm,vira,fila,signera,gripa
leg,traska,pinna,kliva,ströva
leg,marschera,ränna,stövla,stega
