type,word1,word2,word3,word4
leg,marschera,ränna,stövla,stega
leg,strutta,smyga,trippa,lunka
arm,nypa,borsta,karva,svabba
leg,traska,pinna,kliva,ströva
leg,trampa,löpa,rusa,gå
arm,skala,vika,slunga,peta
leg,jogga,knalla,stampa,halta
arm,torka,fläta,snärta,klösa
leg,skutta,tassa,promenera,sparka
leg,skynda,linka,svassa,kila
leg,svaja,ila,stå,vada
arm,vira,fila,signera,gripa
arm,grabba,knacka,hissa,rota
arm,skyffla,norpa,tvätta,klippa
leg,halka,fly,skejta,snava
arm,slå,sno,repa,fånga
arm,putta,daska,rycka,ösa
leg,skrida,vackla,hoppa,stiga
arm,rista,kasta,slipa,klicka
arm,pilla,bulta,plocka,klappa
arm,polera,gnugga,dunka,skrubba
leg,vingla,knäa,ragla,cykla
leg,springa,tåga,snubbla,glida
arm,banka,piska,hiva,hacka
arm,greppa,knycka,skura,linda
leg,vandra,flanera,stappla,vanka
