type,word1,word2,word3,word4
leg,vandra,flanera,stappla,vanka
leg,jogga,knalla,stampa,halta
arm,polera,gnugga,dunka,skrubba
leg,traska,pinna,kliva,ströva
arm,grabba,knacka,hissa,rota
leg,strutta,smyga,trippa,lunka
leg,skutta,tassa,promenera,sparka
leg,trampa,löpa,rusa,gå
arm,skyffla,norpa,tvätta,klippa
leg,vingla,knäa,ragla,cykla
arm,vira,fila,signera,gripa
arm,torka,fläta,snärta,klösa
leg,svaja,ila,stå,vada
leg,skrida,vackla,hoppa,stiga
arm,banka,piska,hiva,hacka
leg,halka,fly,skejta,snava
arm,putta,daska,rycka,ösa
arm,nypa,borsta,karva,svabba
leg,springa,tåga,snubbla,glida
leg,marschera,ränna,stövla,stega
arm,greppa,knycka,skura,linda
arm,slå,sno,repa,fånga
arm,skala,vika,slunga,peta
leg,skynda,linka,svassa,kila
arm,rista,kasta,slipa,klicka
arm,pilla,bulta,plocka,klappa
