type,word1,word2,word3,word4
arm,torka,fläta,snärta,klösa
arm,vira,fila,signera,gripa
leg,skynda,linka,svassa,kila
arm,putta,daska,rycka,ösa
arm,greppa,knycka,skura,linda
leg,skrida,vackla,hoppa,stiga
leg,skutta,tassa,promenera,sparka
leg,halka,fly,skejta,snava
arm,nypa,borsta,karva,svabba
arm,grabba,knacka,hissa,rota
arm,skala,vika,slunga,peta
leg,vingla,knäa,ragla,cykla
arm,polera,gnugga,dunka,skrubba
leg,springa,tåga,snubbla,glida
arm,slå,sno,repa,fånga
leg,svaja,ila,stå,vada
arm,pilla,bulta,plocka,klappa
arm,banka,piska,hiva,hacka
leg,jogga,knalla,stampa,halta
leg,strutta,smyga,trippa,lunka
leg,vandra,flanera,stappla,vanka
arm,skyffla,norpa,tvätta,klippa
leg,traska,pinna,kliva,ströva
leg,marschera,ränna,stövla,stega
leg,trampa,löpa,rusa,gå
arm,rista,kasta,slipa,klicka
