type,word1,word2,word3,word4
arm,svabba,nypa,fila,borsta
leg,löpa,ränna,skutta,sparka
arm,bulta,skyffla,klippa,klösa
arm,tvätta,hiva,peta,rista
leg,fly,tåga,stega,strutta
leg,vandra,stampa,skejta,ströva
leg,svaja,vackla,flanera,kila
arm,greppa,slunga,fånga,norpa
arm,ösa,snärta,rota,polera
arm,linda,grabba,klicka,vira
leg,gå,knäa,pinna,linka
leg,promenera,knalla,hoppa,cykla
leg,trampa,traska,skrida,vanka
arm,klappa,pilla,banka,putta
leg,vada,trippa,vingla,snava
arm,vika,gripa,slå,torka
arm,fläta,kasta,piska,karva
arm,knacka,gnugga,skrubba,skura
leg,ila,snubbla,skynda,smyga
arm,repa,rycka,daska,dunka
leg,springa,stappla,stövla,svassa
leg,glida,ragla,stå,stiga
arm,skala,signera,hissa,plocka
leg,jogga,halta,marschera,rusa
arm,hacka,sno,knycka,slipa
leg,tassa,lunka,kliva,halka
