type,word1,word2,word3,word4
arm,skura,signera,vika,daska
leg,kliva,tåga,halka,skynda
leg,promenera,ila,vanka,stiga
arm,klösa,hacka,fånga,knacka
leg,trampa,jogga,lunka,rusa
leg,traska,snubbla,vingla,vackla
leg,smyga,hoppa,knalla,skrida
arm,rota,bulta,ösa,slipa
arm,knycka,hissa,tvätta,slå
leg,stappla,glida,kila,stampa
arm,klappa,skala,slunga,klicka
leg,stövla,springa,svaja,skutta
arm,linda,nypa,pilla,putta
leg,vada,trippa,stå,linka
arm,kasta,skrubba,fläta,skyffla
leg,tassa,halta,cykla,skejta
arm,vira,gnugga,torka,rycka
arm,gripa,dunka,banka,grabba
arm,sno,greppa,plocka,hiva
leg,snava,strutta,stega,ränna
arm,peta,svabba,fila,snärta
arm,polera,rista,piska,klippa
leg,gå,ströva,sparka,knäa
arm,repa,norpa,borsta,karva
leg,ragla,flanera,marschera,löpa
leg,fly,pinna,vandra,svassa
