37.3481 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x14C54B50>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1366,  768]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType=u'pyglet')
37.3482 	EXP 	window1: recordFrameIntervals = False
37.5159 	EXP 	window1: recordFrameIntervals = True
37.7004 	EXP 	window1: recordFrameIntervals = False
37.7348 	EXP 	Created text_11 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_11', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
37.8710 	EXP 	Created introtext = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='introtext', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
38.1378 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
38.2657 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
38.5128 	EXP 	Created text_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_3', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
38.5823 	EXP 	Created text_4 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_4', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
38.5830 	EXP 	Created text_5 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_5', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
38.5933 	EXP 	Created text_10 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_10', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='default text', units=u'norm', win=Window(...), wrapWidth=1)
38.7000 	EXP 	Created rating = RatingScale(acceptKeys=['return'], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText='accept?', autoLog=True, choices=False, depth=0, disappear=False, flipVert=False, high=7, kwargs=UNKNOWN, labels=list(...), leftKeys=['left'], lineColor='White', low=1, marker=ShapeStim(...), markerColor='DarkBlue', markerExpansion=UNKNOWN, markerStart=None, maxTime=0.0, minTime=0.4, mouseOnly=False, name='rating', noMouse=False, pos=[0.0, -0.4], precision=1, respKeys=['1', '2', '3', '4', '5', '6', '7'], rightKeys=['right'], scale=str(...), self=UNKNOWN, showAccept=True, showValue=True, singleClick=False, size=0.6, skipKeys=['tab'], stretch=1.0, textColor='LightGray', textFont='Helvetica Bold', textSize=0.12, tickHeight=1.0, tickMarks=6.0, win=Window(...))
38.7007 	EXP 	Created short_blank = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='short_blank', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
38.7109 	EXP 	Created text_7 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_7', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='default text', units=u'norm', win=Window(...), wrapWidth=1)
38.7115 	EXP 	Created text_5 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_5', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
38.7504 	EXP 	Created text_9 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_9', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
38.7573 	EXP 	rating: flipVert = False
38.7573 	EXP 	rating: autoLog = True
38.7573 	EXP 	text_11: autoDraw = True
39.5625 	DATA 	Keypress: space
39.5954 	EXP 	text_11: autoDraw = False
39.5954 	EXP 	introtext: autoDraw = True
51.9390 	DATA 	Keypress: space
51.9556 	EXP 	introtext: autoDraw = False
51.9556 	EXP 	text: autoDraw = True
76.8941 	DATA 	Keypress: space
76.9107 	EXP 	text: autoDraw = False
76.9107 	EXP 	text_2: autoDraw = True
87.1077 	DATA 	Keypress: space
87.1242 	EXP 	text_2: autoDraw = False
87.1242 	EXP 	text_3: autoDraw = True
123.0981 	DATA 	Keypress: space
123.1146 	EXP 	text_3: autoDraw = False
123.1146 	EXP 	text_4: autoDraw = True
126.3181 	DATA 	Keypress: space
126.3346 	EXP 	text_4: autoDraw = False
126.3346 	EXP 	text_5: autoDraw = True
126.8261 	EXP 	Imported verbs_norming_eng_sept2019_simple.csv as conditions, 128 conditions, 1 params
126.8269 	EXP 	Created sequence: random, trialTypes=128, nReps=1, seed=None
126.8272 	EXP 	New trial (rep=0, index=0): OrderedDict([('word', u'STAND')])
126.8293 	EXP 	Imported leg_first.csv as conditions, 2 conditions, 2 params
126.8295 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
126.8298 	EXP 	New trial (rep=0, index=0): OrderedDict([('category', u'Leg'), ('category_lowercase', u'leg')])
126.8648 	EXP 	RatingScale rating: reset()
126.8880 	EXP 	text_5: autoDraw = False
126.8880 	EXP 	text_10: text = u'Leg-relatedness\n\nHow leg-related is the verb STAND?'
126.8880 	EXP 	text_10: autoDraw = True
126.8880 	EXP 	rating: autoDraw = True
132.5737 	DATA 	Keypress: 7
136.1123 	DATA 	Keypress: return
136.1149 	DATA 	RatingScale rating: (key response) rating=7
136.1150 	DATA 	RatingScale rating: rating RT=9.250
136.1150 	DATA 	RatingScale rating: history=[(None, 0.0), (7, 5.71), (7, 9.249)]
136.1456 	EXP 	text_10: autoDraw = False
136.1456 	EXP 	rating: autoDraw = False
136.1456 	EXP 	short_blank: autoDraw = True
136.3306 	EXP 	New trial (rep=0, index=1): OrderedDict([('category', u'Arm'), ('category_lowercase', u'arm')])
136.3714 	EXP 	RatingScale rating: reset()
136.3804 	EXP 	short_blank: autoDraw = False
136.3804 	EXP 	text_10: text = u'Arm-relatedness\n\nHow arm-related is the verb STAND?'
136.3804 	EXP 	text_10: autoDraw = True
136.3804 	EXP 	rating: autoDraw = True
140.7747 	DATA 	Keypress: 2
142.0996 	DATA 	Keypress: return
142.1022 	DATA 	RatingScale rating: (key response) rating=2
142.1022 	DATA 	RatingScale rating: rating RT=5.730
142.1023 	DATA 	RatingScale rating: history=[(None, 0.0), (2, 4.405), (2, 5.73)]
142.1329 	EXP 	text_10: autoDraw = False
142.1329 	EXP 	rating: autoDraw = False
142.1329 	EXP 	short_blank: autoDraw = True
142.3843 	EXP 	short_blank: autoDraw = False
142.3843 	EXP 	text_7: text = u'What does TO STAND mean ?\nSay your Swedish translation out loud.\n\n\nPress return to continue'
142.3843 	EXP 	text_7: autoDraw = True
146.9133 	DATA 	Keypress: return
146.9462 	EXP 	text_7: autoDraw = False
146.9462 	EXP 	text_5: autoDraw = True
147.4329 	EXP 	New trial (rep=0, index=1): OrderedDict([('word', u'FILE')])
147.4354 	EXP 	Imported leg_first.csv as conditions, 2 conditions, 2 params
147.4356 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
147.4359 	EXP 	New trial (rep=0, index=0): OrderedDict([('category', u'Leg'), ('category_lowercase', u'leg')])
147.4762 	EXP 	RatingScale rating: reset()
147.4995 	EXP 	text_5: autoDraw = False
147.4995 	EXP 	text_10: text = u'Leg-relatedness\n\nHow leg-related is the verb FILE?'
147.4995 	EXP 	text_10: autoDraw = True
147.4995 	EXP 	rating: autoDraw = True
174.2159 	DATA 	Keypress: 3
175.7085 	DATA 	Keypress: return
175.7109 	DATA 	RatingScale rating: (key response) rating=3
175.7110 	DATA 	RatingScale rating: rating RT=28.234
175.7110 	DATA 	RatingScale rating: history=[(None, 0.0), (3, 26.741), (3, 28.234)]
175.7418 	EXP 	text_10: autoDraw = False
175.7418 	EXP 	rating: autoDraw = False
175.7418 	EXP 	short_blank: autoDraw = True
175.9267 	EXP 	New trial (rep=0, index=1): OrderedDict([('category', u'Arm'), ('category_lowercase', u'arm')])
175.9671 	EXP 	RatingScale rating: reset()
175.9766 	EXP 	short_blank: autoDraw = False
175.9766 	EXP 	text_10: text = u'Arm-relatedness\n\nHow arm-related is the verb FILE?'
175.9766 	EXP 	text_10: autoDraw = True
175.9766 	EXP 	rating: autoDraw = True
180.8236 	DATA 	Keypress: 7
181.7460 	DATA 	Keypress: return
181.7485 	DATA 	RatingScale rating: (key response) rating=7
181.7486 	DATA 	RatingScale rating: rating RT=5.781
181.7486 	DATA 	RatingScale rating: history=[(None, 0.0), (7, 4.858), (7, 5.781)]
181.7793 	EXP 	text_10: autoDraw = False
181.7793 	EXP 	rating: autoDraw = False
181.7793 	EXP 	short_blank: autoDraw = True
182.0308 	EXP 	short_blank: autoDraw = False
182.0308 	EXP 	text_7: text = u'What does TO FILE mean ?\nSay your Swedish translation out loud.\n\n\nPress return to continue'
182.0308 	EXP 	text_7: autoDraw = True
184.6642 	DATA 	Keypress: return
184.6807 	EXP 	text_7: autoDraw = False
184.6807 	EXP 	text_5: autoDraw = True
185.1674 	EXP 	New trial (rep=0, index=2): OrderedDict([('word', u'STOMP')])
185.1698 	EXP 	Imported leg_first.csv as conditions, 2 conditions, 2 params
185.1700 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
185.1703 	EXP 	New trial (rep=0, index=0): OrderedDict([('category', u'Leg'), ('category_lowercase', u'leg')])
185.2135 	EXP 	RatingScale rating: reset()
185.2341 	EXP 	text_5: autoDraw = False
185.2341 	EXP 	text_10: text = u'Leg-relatedness\n\nHow leg-related is the verb STOMP?'
185.2341 	EXP 	text_10: autoDraw = True
185.2341 	EXP 	rating: autoDraw = True
191.5068 	DATA 	Keypress: 7
192.4459 	DATA 	Keypress: return
192.4483 	DATA 	RatingScale rating: (key response) rating=7
192.4484 	DATA 	RatingScale rating: rating RT=7.234
192.4484 	DATA 	RatingScale rating: history=[(None, 0.0), (7, 6.294), (7, 7.234)]
192.4792 	EXP 	text_10: autoDraw = False
192.4792 	EXP 	rating: autoDraw = False
192.4792 	EXP 	short_blank: autoDraw = True
192.6641 	EXP 	New trial (rep=0, index=1): OrderedDict([('category', u'Arm'), ('category_lowercase', u'arm')])
192.7043 	EXP 	RatingScale rating: reset()
192.7141 	EXP 	short_blank: autoDraw = False
192.7141 	EXP 	text_10: text = u'Arm-relatedness\n\nHow arm-related is the verb STOMP?'
192.7141 	EXP 	text_10: autoDraw = True
192.7141 	EXP 	rating: autoDraw = True
195.6491 	DATA 	Keypress: 3
197.8126 	DATA 	Keypress: return
197.8150 	DATA 	RatingScale rating: (key response) rating=3
197.8151 	DATA 	RatingScale rating: rating RT=5.110
197.8151 	DATA 	RatingScale rating: history=[(None, 0.0), (3, 2.946), (3, 5.11)]
197.8459 	EXP 	text_10: autoDraw = False
197.8459 	EXP 	rating: autoDraw = False
197.8459 	EXP 	short_blank: autoDraw = True
198.0973 	EXP 	short_blank: autoDraw = False
198.0973 	EXP 	text_7: text = u'What does TO STOMP mean ?\nSay your Swedish translation out loud.\n\n\nPress return to continue'
198.0973 	EXP 	text_7: autoDraw = True
200.9823 	DATA 	Keypress: return
200.9988 	EXP 	text_7: autoDraw = False
200.9988 	EXP 	text_5: autoDraw = True
201.4856 	EXP 	New trial (rep=0, index=3): OrderedDict([('word', u'HIKE')])
201.4880 	EXP 	Imported leg_first.csv as conditions, 2 conditions, 2 params
201.4883 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
201.4886 	EXP 	New trial (rep=0, index=0): OrderedDict([('category', u'Leg'), ('category_lowercase', u'leg')])
201.5290 	EXP 	RatingScale rating: reset()
201.5523 	EXP 	text_5: autoDraw = False
201.5523 	EXP 	text_10: text = u'Leg-relatedness\n\nHow leg-related is the verb HIKE?'
201.5523 	EXP 	text_10: autoDraw = True
201.5523 	EXP 	rating: autoDraw = True
209.9044 	DATA 	Keypress: 3
211.3803 	DATA 	Keypress: return
211.3827 	DATA 	RatingScale rating: (key response) rating=3
211.3828 	DATA 	RatingScale rating: rating RT=9.853
211.3828 	DATA 	RatingScale rating: history=[(None, 0.0), (3, 8.377), (3, 9.853)]
211.4136 	EXP 	text_10: autoDraw = False
211.4136 	EXP 	rating: autoDraw = False
211.4136 	EXP 	short_blank: autoDraw = True
211.5985 	EXP 	New trial (rep=0, index=1): OrderedDict([('category', u'Arm'), ('category_lowercase', u'arm')])
211.6388 	EXP 	RatingScale rating: reset()
211.6483 	EXP 	short_blank: autoDraw = False
211.6483 	EXP 	text_10: text = u'Arm-relatedness\n\nHow arm-related is the verb HIKE?'
211.6483 	EXP 	text_10: autoDraw = True
211.6483 	EXP 	rating: autoDraw = True
214.1307 	DATA 	Keypress: 7
221.7781 	DATA 	Keypress: 3
229.8283 	DATA 	Keypress: return
229.8308 	DATA 	RatingScale rating: (key response) rating=3
