"type","word1","word2","word3","word4"
"arm","polish","carve","hug","click"
"arm","catch","rub","grip","scratch"
"arm","wipe","pat","clap","bind"
"leg","strut","flee","stand","stumble"
"leg","trip","stroll","stomp","limp"
"arm","gesture","dunk","poke","clean"
"leg","run","wade","glide","tramp"
"leg","trek","wander","leap","jog"
"leg","step","tiptoe","skate","slide"
"arm","stab","squeeze","scrub","scoop"
"leg","kneel","stride","hop","kick"
"arm","pinch","push","grab","chop"
"arm","sign","slap","wrap","fold"
"leg","skip","dance","sprint","stray"
"arm","pull","shake","throw","snatch"
"arm","scrape","peel","pluck","knock"
"leg","hike","pedal","cycle","sneak"
"leg","march","slip","trample","jump"
"leg","rush","bounce","squat","walk"
"arm","whip","punch","dig","brush"
