"type","word1","word2","word3","word4"
"arm","slap","clean","rub","pluck"
"leg","leap","run","march","kneel"
"leg","walk","stand","step","sprint"
"leg","rush","hop","kick","flee"
"arm","push","punch","shake","chop"
"leg","sneak","dance","strut","tramp"
"arm","stab","wrap","hug","knock"
"arm","scrub","pat","pull","bind"
"arm","click","scrape","clap","wipe"
"leg","squat","slide","skip","tiptoe"
"leg","trek","jump","limp","trample"
"arm","dig","throw","fold","squeeze"
"leg","jog","stray","skate","trip"
"arm","carve","catch","scratch","peel"
"arm","grip","snatch","scoop","pinch"
"arm","dunk","poke","polish","grab"
"leg","glide","stomp","stumble","bounce"
"arm","brush","sign","whip","gesture"
"leg","slip","stride","wander","pedal"
"leg","stroll","cycle","wade","hike"
