"type","word1","word2","word3","word4"
"arm","shake","snatch","wrap","dunk"
"arm","stab","wipe","knock","punch"
"arm","scoop","slap","peel","clean"
"leg","cycle","wander","dance","stumble"
"arm","chop","rub","hug","poke"
"leg","walk","stroll","slide","hop"
"leg","limp","run","skate","bounce"
"arm","scrub","pinch","push","fold"
"leg","step","jump","strut","skip"
"leg","squat","stomp","slip","wade"
"arm","click","sign","carve","pull"
"arm","gesture","polish","clap","brush"
"arm","throw","bind","scratch","pluck"
"leg","glide","kick","march","stride"
"leg","trample","stray","sprint","trip"
"leg","kneel","tramp","tiptoe","trek"
"arm","grip","catch","pat","squeeze"
"leg","flee","pedal","jog","stand"
"arm","grab","scrape","dig","whip"
"leg","sneak","hike","rush","leap"
