"type","word1","word2","word3","word4"
"leg","sprint","trample","slip","slide"
"arm","scratch","squeeze","chop","snatch"
"leg","trip","dance","stride","cycle"
"leg","tiptoe","kick","jog","wander"
"arm","peel","clap","scoop","shake"
"arm","pat","bind","brush","poke"
"leg","stand","stray","hop","stroll"
"leg","walk","leap","run","limp"
"leg","trek","strut","stumble","skip"
"arm","pull","wrap","carve","fold"
"arm","throw","pluck","polish","scrape"
"arm","stab","catch","rub","punch"
"leg","glide","march","pedal","sneak"
"arm","wipe","scrub","slap","dunk"
"leg","step","skate","squat","rush"
"arm","click","sign","dig","pinch"
"leg","jump","bounce","hike","tramp"
"leg","kneel","flee","wade","stomp"
"arm","whip","knock","clean","hug"
"arm","gesture","push","grab","grip"
