"type","word1","word2","word3","word4"
"leg","tiptoe","walk","dance","hike"
"arm","bind","pat","click","wipe"
"arm","fold","slap","chop","grip"
"leg","stroll","slip","jump","stand"
"leg","hop","glide","run","cycle"
"arm","squeeze","clean","brush","scoop"
"arm","peel","scratch","pull","grab"
"leg","leap","pedal","jog","wade"
"leg","kick","sneak","sprint","skip"
"arm","rub","scrape","pluck","carve"
"leg","limp","stomp","rush","trek"
"leg","step","stray","wander","skate"
"arm","sign","clap","dunk","throw"
"arm","polish","punch","knock","catch"
"arm","whip","gesture","dig","pinch"
"leg","tramp","slide","trip","stumble"
"arm","scrub","stab","wrap","hug"
"leg","stride","kneel","strut","flee"
"arm","push","snatch","shake","poke"
"leg","squat","march","trample","bounce"
