"type","word1","word2","word3","word4"
"arm","poke","bind","catch","carve"
"arm","grip","punch","polish","brush"
"leg","hop","bounce","jump","wander"
"arm","clean","stab","shake","throw"
"leg","stomp","stray","squat","trample"
"arm","pluck","clap","fold","knock"
"leg","trip","trek","slip","kneel"
"leg","skip","pedal","slide","glide"
"leg","stand","kick","rush","tiptoe"
"arm","pinch","gesture","pat","push"
"arm","wrap","hug","scoop","rub"
"arm","scrape","pull","dunk","snatch"
"leg","leap","tramp","stumble","limp"
"arm","click","scrub","peel","chop"
"leg","strut","step","skate","walk"
"leg","run","wade","flee","hike"
"arm","grab","slap","dig","squeeze"
"leg","march","sprint","stride","sneak"
"arm","wipe","scratch","sign","whip"
"leg","cycle","jog","dance","stroll"
