"type","word1","word2","word3","word4"
"leg","wade","walk","jump","rush"
"arm","whip","scrape","rub","throw"
"arm","snatch","poke","scratch","catch"
"leg","trip","tiptoe","stray","squat"
"arm","clean","hug","slap","pull"
"arm","dig","dunk","scoop","peel"
"arm","carve","polish","brush","grab"
"leg","hike","stroll","stomp","glide"
"leg","trek","cycle","slide","wander"
"arm","pat","stab","grip","gesture"
"leg","stumble","hop","run","march"
"leg","strut","flee","kick","bounce"
"arm","click","knock","clap","sign"
"leg","kneel","dance","step","trample"
"arm","wipe","pluck","shake","bind"
"leg","leap","sneak","slip","stride"
"leg","jog","sprint","stand","pedal"
"arm","wrap","push","chop","scrub"
"leg","tramp","skip","skate","limp"
"arm","fold","squeeze","pinch","punch"
