"type","word1","word2","word3","word4"
"leg","glide","stroll","march","sprint"
"arm","polish","scrape","shake","rub"
"leg","kick","leap","limp","slip"
"arm","grip","pluck","clap","dig"
"arm","punch","squeeze","gesture","pinch"
"arm","scoop","wrap","grab","peel"
"leg","skip","bounce","hike","run"
"leg","stride","pedal","stray","squat"
"leg","sneak","stumble","trample","wander"
"arm","dunk","click","pull","whip"
"leg","stomp","jog","flee","jump"
"leg","kneel","step","wade","cycle"
"arm","brush","throw","carve","wipe"
"leg","slide","rush","tiptoe","skate"
"arm","push","scrub","stab","clean"
"leg","hop","walk","strut","trek"
"arm","sign","scratch","knock","pat"
"arm","catch","chop","poke","snatch"
"arm","slap","hug","bind","fold"
"leg","trip","stand","tramp","dance"
