"type","word1","word2","word3","word4"
"arm","throw","squeeze","polish","bind"
"arm","sign","whip","click","dig"
"arm","rub","pat","slap","shake"
"leg","hike","sprint","slip","slide"
"leg","step","kick","tiptoe","rush"
"arm","clean","catch","brush","fold"
"leg","kneel","glide","trek","stray"
"leg","stand","dance","cycle","tramp"
"arm","scoop","chop","scrub","stab"
"leg","wander","skate","hop","trample"
"leg","march","jump","stumble","jog"
"arm","grip","punch","pinch","scratch"
"arm","push","clap","snatch","grab"
"arm","hug","pull","dunk","scrape"
"leg","leap","stroll","pedal","sneak"
"leg","stomp","wade","walk","trip"
"arm","pluck","gesture","poke","wipe"
"arm","peel","wrap","carve","knock"
"leg","bounce","stride","strut","run"
"leg","flee","limp","skip","squat"
