"type","word1","word2","word3","word4"
"leg","hop","hike","walk","kneel"
"leg","jump","trip","wade","skate"
"arm","grab","pluck","catch","sign"
"arm","scoop","wipe","click","dig"
"leg","tramp","wander","leap","stand"
"arm","scratch","pinch","shake","punch"
"leg","tiptoe","slide","stomp","squat"
"arm","bind","peel","pat","rub"
"arm","stab","dunk","scrape","slap"
"arm","knock","chop","pull","clap"
"leg","sprint","stray","step","limp"
"leg","pedal","sneak","run","trek"
"arm","clean","polish","squeeze","carve"
"leg","glide","stroll","cycle","dance"
"arm","brush","poke","whip","snatch"
"arm","wrap","scrub","hug","push"
"leg","flee","skip","rush","jog"
"leg","march","stumble","stride","kick"
"arm","fold","grip","gesture","throw"
"leg","bounce","trample","slip","strut"
