"type","word1","word2","word3","word4"
"arm","scratch","fold","hug","sign"
"arm","stab","pluck","clean","rub"
"leg","stroll","wade","glide","squat"
"leg","skip","stride","pedal","trample"
"arm","knock","grip","wrap","scrub"
"leg","trip","sprint","walk","stomp"
"leg","bounce","step","wander","kick"
"leg","hop","run","dance","tiptoe"
"arm","chop","brush","wipe","snatch"
"arm","click","scoop","slap","clap"
"leg","stand","tramp","slip","limp"
"arm","pat","peel","squeeze","whip"
"leg","leap","stumble","kneel","rush"
"arm","grab","push","poke","shake"
"arm","gesture","punch","dunk","dig"
"arm","bind","carve","polish","scrape"
"leg","hike","jump","flee","skate"
"leg","sneak","march","cycle","strut"
"arm","catch","pull","throw","pinch"
"leg","stray","jog","trek","slide"
