"type","word1","word2","word3","word4"
"leg","glide","bounce","step","limp"
"leg","stroll","flee","tiptoe","strut"
"arm","fold","pull","clean","grip"
"arm","rub","dunk","click","scratch"
"leg","stomp","kick","dance","stride"
"leg","jump","stumble","trample","wander"
"arm","push","brush","shake","carve"
"leg","kneel","stray","rush","trip"
"leg","cycle","leap","skate","skip"
"arm","peel","stab","wrap","polish"
"leg","stand","walk","trek","slide"
"arm","clap","scrape","pinch","poke"
"leg","hop","hike","sneak","sprint"
"arm","dig","hug","scrub","catch"
"arm","grab","snatch","knock","sign"
"leg","pedal","tramp","jog","march"
"leg","squat","wade","run","slip"
"arm","pat","wipe","punch","chop"
"arm","throw","bind","gesture","scoop"
"arm","slap","squeeze","pluck","whip"
