"type","word1","word2","word3","word4"
"arm","stab","hug","sign","poke"
"leg","jog","sneak","hop","slip"
"arm","bind","pat","dunk","wipe"
"arm","wrap","whip","dig","clap"
"arm","peel","scrub","push","knock"
"leg","run","stomp","cycle","skate"
"leg","rush","march","walk","slide"
"arm","grab","gesture","pluck","pull"
"leg","hike","wander","squat","tiptoe"
"arm","pinch","snatch","fold","throw"
"leg","tramp","glide","stride","limp"
"leg","stumble","dance","trek","stray"
"arm","punch","clean","scrape","polish"
"leg","trample","stand","stroll","wade"
"arm","grip","catch","rub","brush"
"arm","squeeze","click","carve","chop"
"leg","kick","leap","strut","bounce"
"leg","step","sprint","flee","kneel"
"leg","skip","trip","jump","pedal"
"arm","slap","scoop","scratch","shake"
